"Nº pers","Bruto perc"
217364,52121.37
217363,18394.13
217362,21711.41
217361,12167.73
217373,19242.99
217371,21776.49
217370,28401.48
217368,17234.83
217367,30395.95
217380,18637.6
217378,19304.98
217377,50204.75
217376,15134.71
217375,24194.85
217389,13830.83
217385,16879.25
217384,34885.62
217383,17918.73
217382,12317.04
217400,16682.27
217397,40042.5
217394,4001.35
217393,20908.39
217390,12569.65
217408,23600.93
217407,35513.38
217403,14819.73
217402,53618.56
217401,25768.55
217415,13767.71
217413,49144.71
217411,22919.29
217410,21291.93
217409,11072.95
217424,16042.3
217420,19020.86
217418,18367.89
217417,17290.57
217416,15546.52
217431,32934.43
217430,22852.84
217428,15148.88
217427,22318.17
217426,14017.31
217439,15639.78
217438,15355.95
217437,17214.74
217436,18453.2
217432,19188.53
217444,28342.32
217443,18847.01
217442,20263.54
217441,20614.84
217440,17996.9
217452,16736.41
217450,19108.62
217449,5833.03
217448,19037.44
217447,59034.44
217459,20437.3
217458,18119.8
217457,18084.47
217455,29739.02
217454,27843.53
217471,29560.37
217470,18713.03
217468,21751.44
217467,27650.31
217463,6824.34
217477,18085
217476,30035.85
217475,14403.51
217474,17552.19
217473,13901.45
217486,15433.37
217484,19238.01
217482,14756.05
217481,28189.71
217480,18744.01
217493,13658.34
217492,9063.67
217491,34032.73
217490,19239.79
217488,29427.86
217506,18911.38
217505,29232.65
217502,6693.43
217501,21270.3
217500,17662.13
217516,38551.95
217510,24798.99
217509,19935.28
217508,6700.91
217507,11081.32
217528,19100.77
217525,17954.87
217523,7673.49
217519,31344.49
217517,28840.02
217538,23289.1
217536,32040.67
217534,18870.31
217532,9752.24
217530,16575.25
217547,11876.38
217546,54688.14
217544,32569.01
217541,36008.81
217539,10042.35
217554,22724.64
217552,11162.21
217551,31971.26
217550,12483.96
217549,43925.64
217565,19089.51
217564,16504.86
217561,49127.79
217560,36254.58
217559,29782.09
217572,81285.57
217571,57284.86
217570,17991.71
217569,14315.14
217566,14754.34
217585,5063.17
217583,14479.19
217578,34817.38
217577,12922.12
217573,31631.95
217600,16353.31
217598,25023.79
217589,25925.73
217587,21606.44
217586,15972.02
217608,29135.16
217606,14713.15
217605,16936.54
217603,8651.02
217601,17706.81
217617,27549.86
217616,21549.55
217613,17058.62
217610,62291.18
217609,18677.32
217627,20113.96
217625,16813.18
217622,15217.76
217621,26292.07
217620,5480.73
217633,55585.9
217632,18999.95
217631,33594.69
217629,8023.86
217628,14010.73
217641,15190.34
217638,23193.48
217637,15529.61
217636,4826.22
217634,14516.21
217649,26068.34
217648,1142.41
217644,21315.19
217643,36567.74
217642,6432.27
217665,16987.08
217662,68740.96
217658,15190.79
217657,34037.49
217650,11169.44
217673,14836.39
217672,12635.51
217671,54409.72
217670,27170.71
217667,16924.45
217684,16072.75
217683,19232.49
217682,17126.66
217681,11480.9
217675,24676.94
217693,14258.33
217692,10930.36
217689,0
217688,14447.78
217685,21362.45
217704,48469.21
217703,12715.61
217702,27001.06
217700,16825.78
217696,20909.65
217712,18739.66
217710,8865.31
217709,33443.83
217707,14867.49
217705,26211.49
217719,13128.35
217717,29141.76
217716,20645.31
217715,69667.18
217714,25445.41
217727,38376.73
217726,28033.56
217725,29418.6
217724,51891.36
217721,28515.92
217744,7578.17
217743,9140.34
217738,47841.65
217729,28075.16
217728,20553.32
217754,16180.48
217753,47036.15
217752,43847.39
217749,11951.25
217745,21530.36
217760,42686.82
217759,20309.59
217758,40545.55
217756,10010.83
217755,15784.28
217768,13877.09
217766,6317.52
217765,14548.46
217764,20430.69
217762,23447.25
217780,12026.72
217779,64059.08
217778,25919.89
217777,34887.22
217770,41993.3
217787,13368.99
217786,3063.01
217785,76433.5
217783,50824.9
217781,57502.55
217796,61318.72
217795,18534.66
217792,15479.46
217791,14579.62
217790,31271.83
217803,13804.65
217802,14968.13
217801,60227.76
217800,62691.73
217799,25164.65
217808,9021.93
217807,9555.5
217806,25399.13
217805,23164.15
217804,61647.14
217815,27408.43
217814,27922.95
217813,18541.32
217812,35308.79
217811,36554.99
217829,25429.59
217827,24070.66
217823,15737.32
217820,25794.22
217818,5747.11
217838,25358.93
217837,19894.04
217835,15065.09
217833,15280.71
217831,20388.9
217848,17581.39
217845,25056.99
217843,27843.21
217840,13595.93
217839,42089.11
217856,16904.15
217855,18257.59
217854,21665.43
217850,27493.36
217849,11930.85
217864,34739.1
217861,12472.49
217859,14823.37
217858,27581.77
217857,10426.08
217871,7927.61
217870,25161.13
217867,29088.6
217866,25459.15
217865,13660.11
217878,27293.71
217877,14030.7
217875,18857.43
217873,19529.78
217872,33104.21
217886,7972.28
217883,26839.74
217882,16745.49
217880,15103.58
217879,25318.74
217897,10680.05
217896,6816.82
217895,20319.15
217893,17802.04
217887,5501.29
217911,15074.12
217910,30695.87
217909,27412.56
217904,27806.22
217900,18776.3
217917,32914.57
217916,31963.93
217915,19068.23
217914,18275.02
217913,25287.63
217922,24833.64
217921,26845.96
217920,24598.41
217919,15573.79
217918,18860.9
217933,19774.32
217932,18459.33
217929,29076.47
217928,24211.56
217925,38888.3
217940,15654.25
217939,28794.1
217938,15125.24
217936,22079.79
217934,18841.56
217946,16067.11
217945,21243.06
217944,12995.06
217943,12174.2
217941,21869.7
217959,15384.27
217957,18892.11
217953,17048.15
217952,24213.66
217950,16778.93
217967,17673.72
217965,42896.64
217962,16956.68
217961,31033.55
217960,70688.18
217975,18681.48
217974,18626.94
217972,19419.8
217970,12064.17
217968,28300.45
217980,22584.41
217979,20476.41
217978,20051.09
217977,15694.25
217976,18664.82
217988,13636.27
217986,37062.27
217985,13042.18
217984,33196.36
217982,28102.63
217996,17614.46
217995,21330.94
217993,20093.89
217992,18476.46
217989,20975.11
218002,14838.69
218001,54432.84
218000,68837.9
217998,32649.7
217997,26702.22
218012,20947.13
218009,10470.81
218008,16637.97
218007,13663.16
218004,18932.74
218021,22979.31
218020,18165.9
218017,21418.03
218014,11661.25
218013,26201.53
218028,15642.52
218027,33191.46
218024,5626.67
218023,17400.38
218022,22219.99
218037,9359.48
218034,37245.18
218032,19032.1
218030,23456.06
218029,400.98
218042,17115.24
218041,36181.22
218040,36448.14
218039,14277.21
218038,14410.96
218053,21153.75
218051,16061.29
218047,32723.86
218046,13412.78
218043,54879.95
218059,16704.07
218058,53675.05
218056,88988.67
218055,13667.01
218054,16947.65
218065,42213.78
218064,19618.57
218063,26371.13
218062,17557.27
218060,16793.77
218073,30784.77
218072,18352.45
218069,13568.77
218068,16516.99
218066,22686.64
218081,21276.23
218079,18080.01
218078,28305.57
218075,11653.97
218074,47204.42
218087,29959.71
218086,20770.83
218085,15898.46
218084,38336.67
218082,14186.66
218094,20972.09
218092,10878.23
218091,17895.14
218090,18765.73
218089,16843.66
218100,19841.73
218098,18098.72
218097,18501.61
218096,36382.23
218095,31183.75
218109,55050.84
218108,20306.91
218107,21010.15
218105,35775.48
218104,13594.38
218116,21586.92
218114,20739.23
218112,24120.11
218111,32914.2
218110,21623.8
218128,21855.81
218124,4135.05
218121,16551
218120,21911.45
218118,22399.8
218138,21507.61
218133,21363.38
218132,20952.74
218131,6924.45
218129,14987.05
218145,16741.72
218144,19289.14
218142,39346.07
218141,12589.93
218139,18488.29
218152,58541.63
218150,21717.96
218149,24991.12
218147,19076.21
218146,68991.79
218158,21829.47
218157,15241.47
218156,23383.38
218155,17641.33
218154,26182.9
218164,24054.43
218163,18294.66
218162,23760.5
218161,42105.41
218159,19436.03
218171,10550.18
218170,18772.54
218169,39334.17
218167,53999.33
218166,15914.08
218181,27793.57
218179,20652.4
218175,37163
218174,17859.02
218172,13472.29
218191,28044.04
218187,27805.41
218186,61115.48
218185,28140.59
218183,12460.75
218196,15106.52
218195,17949.03
218194,43330.86
218193,18941.51
218192,28256.01
218202,11881.46
218201,18319.67
218200,17919.26
218198,35979.25
218197,19013.01
218212,21980.52
218210,87969.7
218207,66232.46
218205,14592.69
218203,32876.53
218217,17143.2
218216,12995.56
218215,19300.38
218214,67951.47
218213,12043.97
218222,8313.05
218221,33180.49
218220,53901.85
218219,14467.76
218218,16776.12
218228,31437.25
218227,22226.87
218226,13248.41
218225,15576.36
218223,25707.87
218233,27585.08
218232,15101.68
218231,15700.87
218230,17899.48
218229,17086.56
218239,19544.64
218238,33306.82
218236,17580.65
218235,18175.97
218234,12439.55
218247,24016.58
218246,18027.07
218245,2308.5
218244,19032.97
218240,19832.98
218253,24344.43
218252,14572.59
218250,11261.99
218249,53160.16
218248,16925.4
218259,22324.56
218257,19164.05
218256,35085.72
218255,19214.12
218254,18786.78
218266,24825.62
218263,47835.09
218262,11476.67
218261,11554.01
218260,24064.98
218278,17690.85
218273,21796.29
218269,21583.48
218268,55994.03
218267,15780.44
218285,18565.18
218284,34754.51
218282,18089.85
218280,22142.42
218279,10485
218294,68657.97
218291,20314.36
218290,52420.62
218289,21427.33
218288,20656.64
218300,33338.92
218299,17024.09
218298,18201.37
218296,28827.33
218295,58217.57
218306,27443.68
218305,30377.96
218303,10087.05
218302,30570.2
218301,30378.95
218312,21662.88
218311,34998.79
218310,11183.57
218308,29260.03
218307,21001.75
218320,29465.25
218319,74489.99
218318,19207.69
218316,29498.54
218313,10873.32
218328,21945.22
218327,18922.23
218326,24255.7
218325,24457.75
218324,14910.24
218334,17022.99
218332,21805.86
218331,14761.64
218330,18937.84
218329,54246.4
218340,67648.07
218339,30410.37
218338,19924.13
218336,27911.11
218335,46811.57
218346,21941.59
218345,34109.07
218344,17993.65
218342,20415.04
218341,16717.84
218351,34000.06
218350,34602.74
218349,48380.58
218348,10972.14
218347,20459.47
218360,24302.37
218357,18132.14
218354,22311.74
218353,17193.88
218352,77995.92
218374,22162.64
218373,17772.78
218370,21268.15
218367,20136.36
218363,29891.59
218381,18159.18
218380,72183.13
218379,9324.75
218377,21760.62
218376,24082.33
218388,63157.64
218387,20027.89
218386,27835.55
218383,
218382,32327.42
218398,23704.55
218397,11498.54
218393,15401.86
218390,16806.11
218389,31165.28
218407,25394.42
218406,18555.04
218405,21780.19
218401,4440.29
218399,21643.39
218413,59042.34
218412,27818.52
218410,17080.06
218409,17468.3
218408,39339.8
218419,13792.51
218418,11993.63
218417,59143.1
218416,10203.6
218414,50021.26
218427,8757.72
218426,7476.86
218423,18483.82
218421,12225.13
218420,13322.99
218433,55015.96
218431,16679.18
218430,54797.81
218429,7286.47
218428,5142.64
218440,29189.76
218439,30590.52
218437,15591.78
218436,22025.75
218434,25562.35
218448,76876.02
218446,21424.85
218445,15344.41
218444,21974.51
218441,34462.55
218460,15172.23
218456,26660.3
218453,22030.96
218451,24034.82
218450,19161.81
218467,16362.92
218465,9703.01
218464,20867.52
218463,17960.65
218461,17692.68
218478,27534.27
218477,14560.92
218474,18930.01
218472,25009.03
218468,18921.51
218485,32844.1
218484,19208.98
218483,9812.22
218482,54174.72
218479,21306.38
218495,71858.96
218493,39601.39
218491,13647.4
218490,23946.27
218486,23835.18
218501,7806.95
218500,18304.11
218498,33789.3
218497,14843.86
218496,21983.79
218510,8089.52
218505,23346
218504,12099.12
218503,18403.06
218502,3237.95
218517,73214.28
218516,18471.8
218515,18936.72
218514,22429.79
218511,29433.49
218523,19158.23
218522,1257.96
218521,46417.35
218519,14917.36
218518,25743.25
218529,16252.85
218528,12026.25
218526,19261.92
218525,21141.92
218524,27296.85
218535,11874.14
218534,17429.06
218533,10029.97
218532,16575.3
218531,28878.04
218544,33074.74
218543,11638.79
218540,23409.75
218538,15235.62
218537,28754
218550,36427.88
218549,13256.93
218548,29720.6
218546,16237.76
218545,20209.25
218559,16275.49
218555,18338.89
218554,1289.63
218553,31880.19
218551,36310.63
218565,9760.44
218564,18219
218563,54552.29
218561,41603.32
218560,0
218572,32478.55
218571,5897.21
218570,18486.02
218569,19910.99
218566,16291.04
218579,13433.74
218578,20760.83
218577,19162.08
218575,12954.07
218574,31502.38
218585,14229.28
218583,22918.34
218582,35426.36
218581,25684.12
218580,11273.26
218593,33123.88
218592,21126.56
218591,8875.55
218590,22417.57
218588,24156.63
218601,16735.26
218597,30655.06
218596,15815.1
218595,12674.67
218594,32782.11
218610,21318.4
218608,33669.79
218607,15843.95
218605,14883.76
218602,17635.91
218617,57441.86
218616,13952.63
218615,17052.01
218614,7345.32
218611,19817.76
218629,22555.58
218628,16796.61
218625,13758.43
218623,28455.79
218621,17886.13
218636,30140.86
218635,33390.83
218633,19355.45
218631,28522.81
218630,18669.18
218641,43134.99
218640,29080.26
218639,36307.5
218638,32035.85
218637,18986.35
218648,18105.28
218647,15526.84
218645,19513
218644,36120.1
218643,43338.31
218655,14068.4
218654,22386.52
218651,24839.48
218650,62963.37
218649,58620.66
218661,36524.93
218660,10601.9
218659,8240.79
218658,17821.73
218657,17076.53
218668,22007.01
218667,3986.33
218665,35679.86
218664,34263.04
218663,23323.43
218674,10663.93
218673,18963.97
218671,17332.58
218670,15688.71
218669,16333.75
218680,14468.83
218679,8575.94
218677,16498
218676,5556.71
218675,18284.31
218688,5654.48
218686,14867.41
218684,28774.5
218683,18299.09
218682,11743.6
218699,5084.1
218698,38376.06
218694,9039.51
218692,13883.27
218690,16103.29
218709,11294.18
218708,33763.62
218705,67216.31
218704,35219.84
218702,9879.08
218716,21652.56
218715,16254.52
218714,13392.4
218713,17961.6
218710,19063.55
218726,9685.84
218723,11991.31
218721,9492.41
218719,55206.25
218717,18236.24
218739,18520.61
218738,24652.36
218737,26870.64
218732,26732.68
218729,30794.18
218751,16039.14
218749,16610.19
218744,5732.61
218743,25199.35
218742,12789.05
218758,24384.86
218756,8226.39
218755,17268.39
218754,27723.83
218753,17765.85
218764,19664.64
218763,43074.38
218762,16930.71
218761,16421.33
218759,30148.74
218776,26008.21
218775,10036.57
218773,13371.16
218772,26407.57
218765,13902.07
218781,32831.8
218780,17768.52
218779,57188.55
218778,21835.96
218777,26880.52
218787,27974.54
218785,17052.94
218784,28667.62
218783,27406.59
218782,12480.75
218794,29277.17
218792,30545.86
218791,28614.19
218789,18252.9
218788,13247.95
218799,9580.79
218798,28774.55
218797,61364.27
218796,30611.37
218795,35461.94
218811,15699.87
218807,15353.53
218803,5599.22
218802,18856.61
218801,14118.79
218816,15440.18
218815,10784.13
218814,32121.85
218813,23220.1
218812,21314.63
218822,43213.71
218821,1558.19
218820,7936.96
218819,19577.57
218818,29616.77
218832,18073.82
218826,7533.87
218825,25790.19
218824,20437.1
218823,28808.04
218843,36753.61
218842,26071.52
218840,42824.54
218836,16390.77
218835,73462.29
218849,28891
218847,39804.45
218846,36199.35
218845,10091.8
218844,9094.94
218856,16169.06
218855,7229.81
218854,52445.31
218853,11296.79
218852,9984.29
218863,9235.04
218861,17683.27
218859,13760.88
218858,5665.21
218857,30458.55
218873,18139.86
218867,6396.32
218866,17555.92
218865,18327.43
218864,13513.04
218881,26713.34
218880,14025.38
218877,15513.18
218876,22785.23
218875,37559.05
218894,9720.95
218893,16609.67
218889,48813.91
218888,22117.12
218886,48301.81
218912,34711.68
218909,35618.09
218902,74416.49
218900,12515.66
218896,24292.95
218925,35218.74
218921,16036.71
218918,12715.88
218916,44997.1
218915,36081.53
218945,18927.19
218943,14171.44
218937,29462.64
218931,18779.61
218929,33726.76
218963,24567.67
218957,21465.15
218956,16664.65
218947,17658.87
218946,47918.28
218982,19265.66
218976,18237.1
218975,16861.51
218965,12958.89
218964,20412.31
218990,16541.26
218989,34559.53
218988,38766
218986,18989.94
218985,28637.19
218996,15164.03
218994,18105.64
218993,16093.78
218992,14720
218991,18238.81
219002,17474.02
219001,14068.39
219000,33662.85
218999,35564.22
218997,66334.85
219009,58150.38
219008,57276.76
219006,25252.79
219005,36180.7
219004,20252.23
219016,16780.57
219015,19872.2
219013,34575.63
219012,18238.3
219010,28520.37
219028,71585.22
219027,34244.42
219024,25042.51
219021,12721.84
219020,15076.84
219035,41287.78
219034,29478.56
219033,35572.13
219031,21980.38
219029,22821.91
219042,16123.58
219041,16424.87
219040,30282.36
219037,20462.7
219036,36346.64
219049,33448.56
219048,15318.68
219047,15507.52
219046,18869.83
219043,21904.44
219054,24038.27
219053,35941.4
219052,17440
219051,21623.88
219050,28726.16
219060,34421.06
219059,22116.29
219057,19368.72
219056,15607.49
219055,21042.26
219066,67354.82
219064,36744.09
219063,18092.35
219062,21155.22
219061,36247.5
219076,23027.66
219074,17187.33
219071,15558.16
219069,12680.49
219067,17697.39
219083,33097.79
219081,16223.85
219080,35934.86
219079,17999.61
219077,22257.09
219090,67940.52
219089,18230.55
219086,15940.11
219085,0
219084,50018.31
219101,28828.54
219100,10514.57
219098,17081.38
219097,19445.54
219094,31695.79
219107,35211.72
219105,37918.58
219104,17176.77
219103,17788.8
219102,22214.63
219112,23463.36
219111,33929.67
219110,10191.42
219109,19245.58
219108,5293.09
219117,15376.87
219116,15413.1
219115,25903.63
219114,16285.61
219113,21680.36
219125,17913.11
219124,12971.61
219120,12334.55
219119,20927.88
219118,35264.5
219134,19409.01
219133,6183.59
219131,16230.64
219128,19701.39
219126,14767.24
219142,19482.59
219141,24762.81
219140,17611.02
219136,17754.49
219135,5533.57
219149,44888.22
219148,18889.36
219147,17566.66
219146,19327.25
219143,22357.46
219154,39544.83
219153,35571.53
219152,28462.61
219151,20313.09
219150,16007.39
219161,18904.18
219159,22890.66
219158,18134.39
219156,17195.72
219155,21899.47
219170,74063.03
219168,33232.78
219164,66586.92
219163,30682.82
219162,15016.51
219178,19562.52
219177,21511.79
219175,16659.91
219174,19771.07
219173,45900.82
219186,10431.76
219185,20411
219184,21794.95
219181,15055.79
219179,33319.83
219193,14816.58
219192,28633.12
219191,17663.53
219190,33518.65
219187,17911.34
219204,23402.76
219201,59517.66
219199,5119.84
219198,21470.08
219197,20889.02
219212,18304.69
219211,23623.13
219210,17756.22
219209,63369.16
219206,25787.22
219222,22008.83
219220,32043.47
219217,9087.95
219215,33155.89
219214,24155.43
219229,21013.42
219228,21326.65
219227,17296.75
219225,27468.23
219223,51664.8
219236,22638.62
219235,19760.47
219232,14140.03
219231,17678.48
219230,30188.2
219245,12337.34
219243,29947.18
219240,20487.88
219238,16197.21
219237,20219.18
219251,16778.79
219249,15932.38
219248,26140.49
219247,25261.85
219246,15776.29
219258,18796.41
219256,20592.89
219255,34533.43
219254,36045.86
219252,17247.45
219263,59593.55
219262,23955.76
219261,21169.78
219260,18704.18
219259,30312.04
219270,18519.61
219269,21752.25
219267,15709.47
219265,26201.14
219264,13552.47
219277,21680.82
219275,12939.11
219274,13224.44
219273,22281.71
219271,27333.19
219283,53041.75
219282,14668.69
219281,23392.18
219280,54977.59
219278,20937.36
219289,20697.34
219288,57999.54
219287,39006.68
219286,18380.81
219284,17841.52
219296,18533.75
219293,20231.3
219292,17657.86
219291,18991.68
219290,22238.46
219301,14875.03
219300,20349.3
219299,28656.78
219298,17569.86
219297,9642.36
219307,90131.7
219305,28638.22
219304,22268.72
219303,20496.2
219302,14545.37
219318,15921.73
219316,19171.34
219315,39354.44
219309,25963.41
219308,32512.83
219325,23432.37
219323,18751.64
219322,9387.2
219320,18460.5
219319,15879.36
219330,19288.83
219329,16955.39
219328,5378.38
219327,20461.91
219326,68168.21
219336,32651.34
219335,66880.03
219334,18614.06
219333,8338
219331,26417.92
219342,13506.78
219341,24222.84
219340,20169.6
219338,15783.53
219337,16939.75
219352,21787.7
219347,66727.11
219346,27567.7
219345,13852.51
219344,19448.78
219358,16530.4
219357,55182.68
219355,46299.41
219354,21557.66
219353,15165.58
219364,19014.2
219363,18454.93
219361,12813.28
219360,26997.36
219359,12489.95
219369,17255.64
219368,17621.51
219367,19005.34
219366,21921.92
219365,36451.36
219375,15859.65
219374,57627.76
219372,36189.59
219371,17638.35
219370,11208.29
219384,28652.09
219383,17112.89
219380,36099.61
219379,16467.43
219377,25031.76
219389,5486.31
219388,33668.6
219387,26738.76
219386,30126.83
219385,11618.8
219396,3348.57
219395,24779.61
219394,19542.94
219392,20653.49
219390,11424.21
219404,33291.8
219402,23894.68
219400,14469.22
219399,9979.49
219398,32507.95
219413,11744.27
219412,38897.98
219410,22367.94
219408,34494.04
219405,14404.75
219418,30427.79
219417,31824.18
219416,26230.67
219415,12620.71
219414,33283.89
219425,20349.37
219422,39273.77
219421,18527.41
219420,18655.47
219419,31753.54
219433,16300.12
219432,33949.08
219430,17294.99
219429,18954.5
219428,20694.49
219441,34532.63
219440,6094.02
219439,26592.36
219438,12554.84
219434,34799.62
219451,18408.92
219449,65263.28
219445,31375.88
219444,32238.41
219442,66906.44
219459,17058.24
219458,37296.93
219456,11949.8
219455,18045.92
219454,19019.23
219466,27069.76
219464,14362.83
219463,22462.02
219461,18636.31
219460,34389.36
219475,16169.12
219473,18346.16
219472,64116.2
219470,26693.88
219468,3682.23
219482,20890.78
219480,33400.77
219479,61100.4
219478,28905.6
219477,18847.06
219497,22490.3
219490,10567.33
219488,17512.73
219486,0
219485,29987.72
219505,27662.18
219504,12257.81
219502,28276.31
219499,28167.84
219498,7900.97
219511,35200.23
219510,8428.2
219509,18351.93
219508,31638.19
219507,12288.01
219520,29216.08
219516,15992.16
219515,7100.6
219514,9346.77
219512,17950.07
219532,16327.38
219531,19946.81
219527,14284.31
219524,17342.84
219523,50967.52
219541,30650
219540,12406.6
219538,55201.5
219536,18064.34
219535,14297.05
219547,62978.18
219546,27680.97
219545,8094.97
219543,40241.16
219542,28296.11
219554,13832.21
219553,27842.82
219552,11624.86
219551,16104.4
219549,3050.65
219562,10108.91
219559,11613.76
219558,17128.91
219557,23133.05
219556,16559.48
219573,20442.69
219572,43099.37
219570,19927.25
219569,24417.84
219568,28121.75
219585,25635.65
219584,8368.63
219582,64395.31
219578,17100.09
219575,28402.81
219596,17558.66
219595,12504.27
219592,28452.53
219588,15218.04
219586,7636.77
219601,28791.19
219600,16803.46
219599,18409.51
219598,13026.32
219597,30416.22
219610,21728.51
219608,24496.76
219607,0
219604,9655.58
219603,53061.54
219617,9078.34
219615,31435.22
219614,17024.96
219613,1924.57
219611,30457.09
219623,19163.58
219622,10861.51
219620,18236.62
219619,43966.66
219618,20221.42
219629,30893.26
219628,10849.47
219626,21663.36
219625,15352.51
219624,18632.1
219635,16344.76
219634,25078.75
219633,72061.14
219631,28793.84
219630,13401.5
219645,42664.49
219644,27735.72
219643,10155.08
219639,30638.19
219637,17527.61
219652,19515.6
219651,1508.01
219649,26803.81
219647,20714.5
219646,27754.89
219659,18330.51
219658,18834.96
219657,10708.1
219655,34234.05
219653,81844.15
219666,20269.28
219665,14605.65
219664,19363.27
219662,16726.13
219660,28011.24
219671,20713.32
219670,48724.26
219669,27442.81
219668,9274.42
219667,9436.02
219680,14397.96
219677,23909.26
219675,35668.02
219673,15177.5
219672,13640.72
219688,20364.19
219686,28193.16
219685,6062.26
219683,13752.52
219681,18412.62
219701,3449.64
219699,11223.28
219697,21179.98
219694,9379.66
219693,22776.71
219712,25525.87
219707,12769.12
219705,51436
219704,68920.43
219703,26037.42
219721,19045.85
219720,23104
219719,24205.89
219718,53756.78
219715,4732.06
219730,32131.42
219727,14293.22
219725,28284.09
219724,27687.82
219723,28503.96
219739,18332.14
219736,64353.29
219735,13505.75
219733,17410.44
219731,18838.24
219749,11777.51
219746,16100.84
219744,12569.63
219741,26531.3
219740,1241.66
219757,10336.68
219755,28358.78
219753,51185.44
219752,28117.81
219751,21242.42
219768,4693.59
219766,2943.15
219762,15364.98
219761,27740.62
219758,18989.74
219774,18577.49
219772,20621.28
219771,27842.16
219770,22174.8
219769,16930.62
219779,20035.32
219778,20794.12
219777,9754.54
219776,118993.91
219775,14567.49
219794,36095.84
219790,18315.7
219787,13318.45
219782,40760.34
219780,18811.53
219801,19603.97
219799,28872
219797,12180.34
219796,4058.15
219795,25502.44
219808,17855.4
219807,9394.3
219806,25404.89
219805,4409.38
219802,16131.17
219816,23429.93
219815,23947.77
219814,22237.8
219812,10836.25
219809,14139.8
219826,25967.73
219825,14772.71
219823,17736.33
219821,27768.41
219820,20061.21
219834,0
219833,25918.45
219831,13966.05
219830,59863.25
219827,28262.55
219840,24285.07
219839,37891.3
219838,11480.03
219837,13279.83
219836,23188.71
219847,2811.38
219846,35077.57
219845,26578.96
219843,33015.67
219842,25988.23
219852,36616.03
219851,11220.44
219850,9131.1
219849,28318.35
219848,22219.29
219863,17552.09
219862,16212.14
219860,18861.43
219858,18708.01
219857,31133.01
219875,26553.63
219874,58465.08
219872,36502.77
219867,22089.87
219864,79859.03
219885,19951.05
219884,19596.44
219883,14745.24
219882,17045.26
219880,35977.9
219895,21548.38
219894,22142.7
219893,19425.3
219888,17875.75
219887,40574.18
219912,16054.21
219911,18736.92
219906,13821.38
219902,24657.27
219898,11685.2
219921,34344.13
219918,31411.66
219917,17044.2
219915,78200.86
219914,17579.9
219935,18643.33
219933,18547.08
219930,19277.31
219924,21954.85
219923,23176.84
219948,27785
219944,19272.89
219941,16922.57
219940,30531.26
219937,71858.54
219978,10559.15
219970,467.54
219969,55631.43
219964,20765.83
219960,33758.17
219986,10773.92
219984,18050.86
219983,18299.13
219982,16052.47
219980,21230.29
220000,15517.06
219994,32919.66
219993,20914.86
219989,27907.42
219987,27563.87
220005,24206.91
220004,18978.17
220003,17806.66
220002,35260.57
220001,11621.04
220014,18695.38
220013,
220011,17638.58
220010,19500.81
220008,36878.65
220035,36610.2
220033,56868.24
220028,36053.37
220025,22526.63
220023,16664.08
220061,35367.92
220054,57539.86
220051,19904.44
220046,7949.1
220041,22982.67
220075,12155.84
220067,35905.74
220064,14897.87
220063,17618.91
220062,22112.4
220091,34574.71
220085,47727.42
220084,19787.31
220081,36278.59
220076,21047.41
220107,15987.99
220104,17865.41
220099,22126.71
220098,22988.17
220097,15011.88
220118,56404.92
220117,17944.55
220111,20887.07
220110,17978.22
220108,35088.34
220126,33173.23
220125,21849.13
220123,53698.06
220121,18564.71
220120,14966.62
220137,45815.43
220136,34672.12
220135,21918.23
220132,20006.55
220127,8673.36
220145,25091.17
220143,62607.53
220142,19708.15
220141,37674.23
220139,63564.42
220152,33647.4
220151,35019.11
220148,33399.6
220147,21937.84
220146,33315.41
220164,16858.96
220163,35272.15
220158,19375.4
220156,19008.39
220155,19325.8
220169,12506.49
220168,33209.15
220167,16711.99
220166,32121.36
220165,19893.33
220182,11962.81
220180,47351.33
220178,31924.22
220175,14224.13
220174,37027.47
220188,2708.28
220186,14310.39
220185,34446.79
220184,36676.07
220183,7159.73
220197,18913.15
220196,18460.22
220194,65412.52
220190,13011.53
220189,18301.31
220207,77127.28
220206,45636.46
220205,63738.05
220203,49586.02
220201,55759.6
220214,38327.83
220213,33764.05
220212,
220210,22165.94
220209,13757.14
220230,79067.1
220227,65611.24
220226,63043
220223,41072.71
220217,16044.79
220238,35418.97
220237,24957.21
220236,11326.76
220234,26375.64
220232,66666.05
220247,16750.87
220246,14673.38
220244,20447.13
220243,22066.38
220241,24349.33
220256,7846.5
220255,36771.71
220254,35630.03
220251,36041.23
220250,18590.12
220265,28999.98
220263,46285.48
220262,21657.93
220261,21808.37
220258,43478.5
220275,21216.38
220274,21475.18
220270,52374.04
220269,40714.78
220267,30654.72
220284,28291.04
220281,15721.87
220278,67158.79
220277,17169.08
220276,23207.21
220289,24373.86
220288,35440.12
220287,15941.39
220286,28951.61
220285,11106.84
220299,32942.33
220297,17480.84
220295,33075.68
220292,28993.68
220290,20455.53
220315,32956.8
220311,17475
220308,17822.98
220306,35878.57
220300,36507.48
220329,41098.81
220328,33951.39
220320,57669.59
220317,39650.44
220316,30877.85
220339,34209.21
220337,28173.55
220336,9769.27
220331,14119.59
220330,4873.02
220356,22717.38
220351,19393.68
220350,19410.61
220349,20942.61
220346,4925.38
220363,28210.29
220360,30840.69
220359,9923.89
220358,17405.96
220357,21272.14
220375,20633.39
220371,16001.11
220370,17963.85
